page_url,api_url,brand_id,brand_name,corp_name,category_large,category_middle,year,startup_cost_만원,franchise_fee_만원,education_fee_만원,deposit_만원,other_cost_만원,avg_sales_만원,avg_sales_per_area_만원,store_count,new_store_count,contract_end_count,contract_cancel_count,name_change_count,closure_rate_percent,interior_area_평,interior_cost_min_만원,interior_cost_max_만원,interior_cost_mid_만원,business_start_date,business_years,store_count_percentile,avg_sales_percentile,total_cost_percentile,industry_avg_sales_만원,industry_avg_total_cost_만원
https://jshj.net/brands/%EC%A0%84%EA%B8%B0%EA%B5%AC%EC%9D%B4%20%EC%9D%B4%ED%95%9C%EB%9F%89%ED%86%B5%EB%8B%AD-BRD_20220668,https://api.jshj.net/api/brands/BRD_20220668,BRD_20220668,전기구이 이한량통닭,한량통닭보라본점,외식,치킨,2023,34750,6500,1100,1100,26050,146736,17760,12,12,0,0,0,0,15,9000,11000,10000,20220401,2년 1개월,36,60,21,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8%EC%A3%BC%EB%A7%89-BRD_20090100471,https://api.jshj.net/api/brands/BRD_20090100471,BRD_20090100471,치킨주막,(주)신미푸드,외식,치킨,2023,49500,3300,2200,2000,42000,0,0,0,0,0,0,0,,,,,,20090402,15년 1개월,36,67,50,114849,59899
https://jshj.net/brands/%ED%9B%84%EC%BC%84%ED%86%B5%ED%86%B5%EC%B9%98%ED%82%A8-BRD_20240609,https://api.jshj.net/api/brands/BRD_20240609,BRD_20240609,후켄통통치킨,(주)후켄,외식,치킨,2024,85680,7700,3300,10000,64680,0,0,0,0,0,0,0,,,,,,20240617,0년 9개월,36,7,86,114849,59899
https://jshj.net/brands/%EC%A1%B0%EC%84%A0CH.S%EC%B9%98%ED%82%A8-BRD_20080400017,https://api.jshj.net/api/brands/BRD_20080400017,BRD_20080400017,조선CH.S치킨,(주)씨에스,외식,치킨,2023,11500,5500,0,3000,3000,131990,5992,22,3,0,3,0,13.64,0,0,0,0,20030417,21년 1개월,36,64,1,114849,59899
https://jshj.net/brands/%EC%98%A8%EA%B3%A0%EC%A7%80%EC%8B%A0%20%ED%86%B5%EB%8B%AD%EC%9B%90-BRD_20180167,https://api.jshj.net/api/brands/BRD_20180167,BRD_20180167,온고지신 통닭원,민푸드,외식,치킨,2024,28500,2200,1100,1000,24200,0,0,0,0,0,0,0,,,,,,20180601,6년 9개월,37,43,9,114849,59899
https://jshj.net/brands/%ED%90%81%EB%8B%AD-BRD_20211810,https://api.jshj.net/api/brands/BRD_20211810,BRD_20211810,퐁닭,아임퐁닭(주),외식,치킨,2024,40950,5500,2200,3000,30250,14992,1008,20,11,0,9,1,45,10,14000,16000,15000,20220510,2년 10개월,37,98,33,114849,59899
https://jshj.net/brands/%EC%98%A4%EB%8A%98%EC%B9%98%ED%82%A8%EC%99%84%EB%A3%8C-BRD_20231386,https://api.jshj.net/api/brands/BRD_20231386,BRD_20231386,오늘치킨완료,도움,외식,치킨,2023,30800,3300,2200,0,25300,0,0,0,0,0,0,0,,10,13000,15000,14000,None,0년 0개월,37,,13,114849,59899
https://jshj.net/brands/%ED%88%AC%EC%A1%B4%EC%B9%98%ED%82%A8-BRD_20140651,https://api.jshj.net/api/brands/BRD_20140651,BRD_20140651,투존치킨,(주)나도람에프씨,외식,치킨,2023,43330,3300,2200,1000,36830,106909,6967,86,2,6,47,6,61.63,10,1500,1700,1600,20100403,14년 1개월,38,92,37,114849,59899
https://jshj.net/brands/%EB%82%AD%EB%A7%8C%EC%9E%A5%EC%9E%91-BRD_20191414,https://api.jshj.net/api/brands/BRD_20191414,BRD_20191414,낭만장작,㈜낭만에프앤비,외식,치킨,,,,,,,,,,,,,,,15,20000,23000,21500,20190325,,38,52,62,114849,59899
https://jshj.net/brands/%EA%B5%BF%ED%82%A8-BRD_20220375,https://api.jshj.net/api/brands/BRD_20220375,BRD_20220375,굿킨,(주)조은에프씨,외식,치킨,2023,46045,5500,3300,2000,35245,0,0,2,2,0,0,0,0,10,16000,18000,17000,20220919,1년 8개월,38,41,43,114849,59899
https://jshj.net/brands/%EC%88%9C%EC%82%B4%EC%9D%98%EB%AF%BC%EC%A1%B1-BRD_20211596,https://api.jshj.net/api/brands/BRD_20211596,BRD_20211596,순살의민족,(주)더킹에프엔씨,외식,치킨,2023,93000,7700,5500,5000,74800,221821,15844,33,10,23,0,1,69.7,20,31000,35000,33000,20210722,2년 10개월,38,64,89,114849,59899
https://jshj.net/brands/%EB%8F%8C%ED%86%B5-BRD_20200951,https://api.jshj.net/api/brands/BRD_20200951,BRD_20200951,돌통,(주)돌통돌아온옛날통닭,외식,치킨,2023,14850,2750,550,0,11550,213382,16846,9,2,0,0,0,0,10,1500,1700,1600,20200816,3년 9개월,38,26,18,114849,59899
https://jshj.net/brands/%EC%A7%95%EA%B8%B0%EC%8A%A4%EC%B9%B8%EC%B9%98%ED%82%A8-BRD_20100500010,https://api.jshj.net/api/brands/BRD_20100500010,BRD_20100500010,징기스칸치킨,(자)징기스칸,외식,치킨,2023,24750,3300,1650,0,19800,37137,2738,20,0,0,0,0,0,10,15000,17000,16000,19430815,21년 8개월,38,96,6,114849,59899
https://jshj.net/brands/%EA%B9%80%EC%84%B1%EA%B5%AC%20%EC%9D%98%EC%84%B1%EB%A7%88%EB%8A%98%EC%B9%98%ED%82%A8-BRD_20150612,https://api.jshj.net/api/brands/BRD_20150612,BRD_20150612,김성구 의성마늘치킨,오케이푸드,외식,치킨,2025,,,,,,159414,8916,18,5,1,2,0,16.67,20,28000,32000,30000,20150620,,40,56,45,114849,59899
https://jshj.net/brands/%EC%98%A4%EB%B9%A0%ED%86%B5%EB%8B%AD-BRD_20220308,https://api.jshj.net/api/brands/BRD_20220308,BRD_20220308,오빠통닭,(주)오빠통닭,외식,치킨,2023,35546,5500,2200,3000,24846,0,0,2,2,0,0,0,0,10,12000,14000,13000,20220125,2년 4개월,40,5,22,114849,59899
https://jshj.net/brands/%EC%82%BC%EC%8B%AD%EA%B5%AC%EC%B9%98%ED%82%A8-BRD_20140543,https://api.jshj.net/api/brands/BRD_20140543,BRD_20140543,삼십구치킨,39치킨본부,외식,치킨,2023,55044,5000,0,0,50044,66239,5000,19,0,2,0,0,10.53,15,25000,28000,26500,20090609,14년 11개월,40,86,60,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8%EA%B3%BC%20%EB%B0%94%EB%9E%8C%ED%94%BC%EC%9E%90-BRD_20171201,https://api.jshj.net/api/brands/BRD_20171201,BRD_20171201,치킨과 바람피자,치킨과바람피자,외식,치킨,2023,43120,3300,3300,0,36520,174524,14853,32,8,2,27,7,90.63,10,15000,17000,16000,20170919,6년 8개월,40,63,36,114849,59899
https://jshj.net/brands/%EB%82%B4%EA%B0%80%20%EC%A1%B0%EC%84%A0%EC%9D%98%20%EC%B9%98%ED%82%A8%EC%9D%B4%EA%B3%A0%20%EB%A7%A5%EC%A3%BC%EB%8B%A4-BRD_20201219,https://api.jshj.net/api/brands/BRD_20201219,BRD_20201219,내가 조선의 치킨이고 맥주다,(주)조맥에프앤비,외식,치킨,2023,109250,11000,5500,2000,90750,348093,9493,8,2,0,0,1,0,30,54000,61000,57500,20190813,4년 9개월,40,27,94,114849,59899
https://jshj.net/brands/BRD%EB%B0%B1%EB%A1%9D%EB%8B%B4-BRD_20100600034,https://api.jshj.net/api/brands/BRD_20100600034,BRD_20100600034,BRD백록담,비알디백록담,외식,치킨,2023,55350,5500,5500,2000,42350,0,0,17,0,3,1,0,23.53,10,20000,23000,21500,20100401,14년 1개월,40,,60,114849,59899
https://jshj.net/brands/The%EB%A7%9B%EC%9E%88%EB%8A%94%ED%8C%8C%EB%8B%AD-BRD_20215408,https://api.jshj.net/api/brands/BRD_20215408,BRD_20215408,The맛있는파닭,(주)채움푸드,외식,치킨,2023,13071,5500,2200,1000,4371,17634,1080,24,16,0,2,1,8.33,0,0,0,0,20211220,2년 5개월,40,99,1,114849,59899
https://jshj.net/brands/%EB%B0%94%EB%B9%84%ED%81%90%EB%B3%B4%EC%8A%A4-BRD_20200327,https://api.jshj.net/api/brands/BRD_20200327,BRD_20200327,바비큐보스,(주)푸디세이,외식,치킨,2023,81790,5500,3300,0,72990,66968,0,18,0,4,0,0,22.22,,,,,20190801,4년 9개월,41,92,84,114849,59899
https://jshj.net/brands/%EA%BF%80%EC%82%90%EB%8B%AD%EA%B0%95%EC%A0%95-BRD_20120100661,https://api.jshj.net/api/brands/BRD_20120100661,BRD_20120100661,꿀삐닭강정,(주)에스엔인더스트리,외식,치킨,2024,43030,5500,2200,2000,33330,0,0,21,2,0,1,0,4.76,,,,,20120415,12년 11개월,41,,36,114849,59899
https://jshj.net/brands/%EA%B0%80%EC%9E%A5%EB%A7%9B%EC%9E%88%EB%8A%94%EC%B9%98%ED%82%A8-BRD_20201119,https://api.jshj.net/api/brands/BRD_20201119,BRD_20201119,가장맛있는치킨,에이치에스푸드,외식,치킨,2024,31900,3300,2200,0,26400,0,0,5,5,0,0,0,0,10,11000,13000,12000,20230921,1년 6개월,41,11,15,114849,59899
https://jshj.net/brands/%EC%83%81%EB%AC%B8%EC%9D%B4%EB%91%90%EB%A7%88%EB%A6%AC%EC%88%AF%EB%B6%88%EC%96%91%EB%85%90%EC%B9%98%ED%82%A8-BRD_20181090,https://api.jshj.net/api/brands/BRD_20181090,BRD_20181090,상문이두마리숯불양념치킨,푸드메이트,외식,치킨,2023,28550,4400,1100,2000,21050,131719,6166,16,1,0,7,1,43.75,8,8300,9200,8750,20070501,17년 0개월,42,68,10,114849,59899
https://jshj.net/brands/%ED%95%98%EC%9A%B0%EC%8A%A4%ED%99%80%EB%93%9C(HOUSEHOLD)-BRD_20080200184,https://api.jshj.net/api/brands/BRD_20080200184,BRD_20080200184,하우스홀드(HOUSEHOLD),푸드피아,외식,치킨,,,,,,,,,,,,,,,,,,,19620307,,42,89,39,114849,59899
https://jshj.net/brands/%EA%BC%AC%EB%A0%88%EB%9E%91-BRD_20180722,https://api.jshj.net/api/brands/BRD_20180722,BRD_20180722,꼬레랑,(주)맛나푸드,외식,치킨,2023,87450,0,0,0,87450,134840,7470,18,0,0,2,2,11.11,30,52000,58000,55000,20180528,6년 0개월,42,67,87,114849,59899
https://jshj.net/brands/%ED%97%88%EB%8C%80%EA%B5%AC%20%EB%8C%80%EA%B5%AC%ED%86%B5%EB%8B%AD-BRD_20120600075,https://api.jshj.net/api/brands/BRD_20120600075,BRD_20120600075,허대구 대구통닭,(주)디티에프앤비,외식,치킨,2023,160183,11000,5500,5000,138683,290460,9018,24,0,2,0,2,8.33,30,56000,62000,59000,20111021,12년 7개월,42,13,99,114849,59899
https://jshj.net/brands/%EC%B9%98%EB%A7%A5%ED%82%B9-BRD_20181324,https://api.jshj.net/api/brands/BRD_20181324,BRD_20181324,치맥킹,(주)씨엠케이푸드,외식,치킨,2023,170000,11000,5500,5000,148500,877877,17441,7,1,0,0,1,0,30,83000,92000,87500,20180222,6년 3개월,42,2,100,114849,59899
https://jshj.net/brands/VFC%EC%B9%98%ED%82%A8%ED%8C%8C%ED%8B%B0-BRD_20110600010,https://api.jshj.net/api/brands/BRD_20110600010,BRD_20110600010,VFC치킨파티,선진VFC,외식,치킨,2023,13550,0,550,2000,11000,87439,8267,21,1,7,0,0,33.33,10,1000,1200,1100,20110103,13년 4개월,42,89,2,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A889(%EC%B9%98%ED%82%A8%ED%8C%94%EA%B5%AC)-BRD_20170113,https://api.jshj.net/api/brands/BRD_20170113,BRD_20170113,치킨89(치킨팔구),(주)우분트,외식,치킨,2023,40650,3300,1650,1000,34700,138537,11100,18,2,0,3,0,16.67,10,13000,15000,14000,20150106,9년 4개월,42,54,32,114849,59899
https://jshj.net/brands/%EC%9C%84%EB%93%9C%EC%B9%98%ED%82%A8-BRD_20080200222,https://api.jshj.net/api/brands/BRD_20080200222,BRD_20080200222,위드치킨,(주)도연에프앤비,외식,치킨,2025,,,,,,35157,1682,16,0,0,3,0,18.75,20,31000,35000,33000,20040528,,42,95,81,114849,59899
https://jshj.net/brands/%EC%A1%B4%EC%8A%A8%EC%BC%84%ED%84%B0%ED%82%A4-BRD_20140971,https://api.jshj.net/api/brands/BRD_20140971,BRD_20140971,존슨켄터키,(주)비브라더스,외식,치킨,2023,90550,5500,2200,2000,80850,0,0,16,0,0,0,0,0,20,52000,58000,55000,20141010,9년 7개월,44,,88,114849,59899
https://jshj.net/brands/%EC%88%AF%EB%B6%88%EB%AF%BC%EC%A1%B1-BRD_20211372,https://api.jshj.net/api/brands/BRD_20211372,BRD_20211372,숯불민족,(주)국민키친,외식,치킨,2023,107900,11000,3300,5000,88600,97455,9050,3,1,0,0,0,0,8,15000,17000,16000,20210325,3년 2개월,44,62,93,114849,59899
https://jshj.net/brands/%EC%9E%A5%EC%88%98%EC%B9%98%ED%82%A8%EB%A7%A5%EC%A3%BC-BRD_20231172,https://api.jshj.net/api/brands/BRD_20231172,BRD_20231172,장수치킨맥주,엘케이(LK)푸드,외식,치킨,2024,63600,3300,2200,2000,56100,0,0,12,12,0,0,0,0,20,27000,30000,28500,20231005,1년 5개월,44,46,69,114849,59899
https://jshj.net/brands/%EC%B2%AD%EB%85%84%EC%88%AF%EB%B6%88%EB%91%90%EB%A7%88%EB%A6%AC%EC%B9%98%ED%82%A8-BRD_20220210,https://api.jshj.net/api/brands/BRD_20220210,BRD_20220210,청년숯불두마리치킨,청년숯불두마리치킨,외식,치킨,2023,16950,3300,1100,1000,11550,0,0,3,3,0,0,0,0,10,0,0,0,20220918,0년 0개월,44,20,3,114849,59899
https://jshj.net/brands/%EB%B0%B1%EB%85%84%EA%B0%80%EB%A7%88%EC%86%A5%EC%98%9B%EB%82%A0%ED%86%B5%EB%8B%AD-BRD_20190336,https://api.jshj.net/api/brands/BRD_20190336,BRD_20190336,백년가마솥옛날통닭,현성식품(주),외식,치킨,2023,36300,1100,1100,0,34100,126083,7834,14,1,10,0,0,71.43,20,20000,23000,21500,20170124,7년 4개월,45,53,27,114849,59899
https://jshj.net/brands/%EB%8B%A4%EA%B8%B0%EB%AA%BD-BRD_20215869,https://api.jshj.net/api/brands/BRD_20215869,BRD_20215869,다기몽,진F&S,외식,치킨,2023,65350,5500,3300,1000,55550,111022,5287,13,13,0,0,0,0,20,31000,35000,33000,20220207,2년 3개월,45,58,71,114849,59899
https://jshj.net/brands/%EA%B0%80%EB%A7%88%EA%BF%89-BRD_20191203,https://api.jshj.net/api/brands/BRD_20191203,BRD_20191203,가마꿉,(주)그남자네식품,외식,치킨,2023,65600,2200,1100,0,62300,0,0,22,5,5,2,0,31.82,20,38000,42000,40000,20191210,4년 5개월,45,,71,114849,59899
https://jshj.net/brands/%EA%B7%B8%EC%A7%91%EB%A7%88%EB%8A%98%EC%B9%98%ED%82%A8%EC%AA%BC%EB%8B%AD-BRD_20191031,https://api.jshj.net/api/brands/BRD_20191031,BRD_20191031,그집마늘치킨&쪼닭,케이디디유통,외식,치킨,2025,,,,,,195502,7218,14,6,1,0,0,7.14,7,5800,6500,6150,20190823,,45,44,6,114849,59899
https://jshj.net/brands/%EA%BF%80%EB%A7%88%EB%8B%88%20%EB%8B%AD%EA%B0%95%EC%A0%95-BRD_20201147,https://api.jshj.net/api/brands/BRD_20201147,BRD_20201147,꿀마니 닭강정,(주)진성푸드,외식,치킨,2023,53250,5500,3300,1000,43450,50859,4884,18,0,0,4,0,22.22,10,24000,27000,25500,20141020,9년 7개월,45,96,57,114849,59899
https://jshj.net/brands/%EB%A7%A5%EC%BC%84%EC%B9%98%ED%82%A8-BRD_20080200039,https://api.jshj.net/api/brands/BRD_20080200039,BRD_20080200039,맥켄치킨,(주)대한에프앤에스,외식,치킨,2023,30600,3300,1100,1000,25200,74398,5534,22,0,1,0,5,4.55,10,20000,23000,21500,19990801,24년 9개월,45,94,13,114849,59899
https://jshj.net/brands/%EC%A0%95%EC%84%B1%EC%88%AF%EB%B6%88%EB%91%90%EB%A7%88%EB%A6%AC%EC%B9%98%ED%82%A8-BRD_20220135,https://api.jshj.net/api/brands/BRD_20220135,BRD_20220135,정성숯불두마리치킨,(주)정성앤푸드,외식,치킨,2024,40180,3300,3300,3000,30580,447000,32807,12,10,0,0,0,0,10,10000,12000,11000,20220616,2년 9개월,45,17,31,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8%EC%82%BC%ED%8C%8C%EC%A0%84-BRD_20100300010,https://api.jshj.net/api/brands/BRD_20100300010,BRD_20100300010,치킨삼파전,이온유통,외식,치킨,2023,28620,4400,2200,2000,20020,31734,2034,20,2,0,3,1,15,10,10000,12000,11000,20100425,14년 1개월,47,85,10,114849,59899
https://jshj.net/brands/%ED%8C%8C-%EB%8B%AD%EC%97%90%ED%8C%8C%EB%AC%B4%EC%B3%90-BRD_20090600075,https://api.jshj.net/api/brands/BRD_20090600075,BRD_20090600075,파-닭에파무쳐,에스엠푸드(주),외식,치킨,2023,20900,3300,0,0,17600,90215,6498,17,0,3,1,0,23.53,10,5200,5800,5500,20080104,16년 4개월,47,88,4,114849,59899
https://jshj.net/brands/%EC%B0%8C%EC%9B%85%EC%9D%B4%EB%84%A4%EC%88%AF%EB%B6%88%EB%91%90%EB%A7%88%EB%A6%AC%EC%B9%98%ED%82%A8-BRD_20212147,https://api.jshj.net/api/brands/BRD_20212147,BRD_20212147,찌웅이네숯불두마리치킨,웅스키친,외식,치킨,2023,30300,3300,2200,1100,23700,492786,29847,10,7,0,2,0,20,,,,,20210101,3년 4개월,47,37,13,114849,59899
https://jshj.net/brands/%EC%99%95%EC%B4%88%EB%B0%94%EB%B2%A0%ED%81%90-BRD_20240018,https://api.jshj.net/api/brands/BRD_20240018,BRD_20240018,왕초바베큐,(주)모다플레이스,외식,치킨,2024,73370,7700,3300,0,62370,0,0,0,0,0,0,0,,15,26000,29000,27500,None,0년 0개월,47,6,76,114849,59899
https://jshj.net/brands/%EC%8B%9C%EA%B3%A8%EC%88%AF%EB%B6%88%EC%B9%98%ED%82%A8-BRD_20210247,https://api.jshj.net/api/brands/BRD_20210247,BRD_20210247,시골숯불치킨,시골식품,외식,치킨,2023,27630,3300,2200,2000,20130,111850,7837,21,1,0,3,4,14.29,,,,,20021025,21년 7개월,47,76,8,114849,59899
https://jshj.net/brands/chick%20by%20chick(%EC%B9%99%EB%B0%94%EC%9D%B4%EC%B9%99)-BRD_20212342,https://api.jshj.net/api/brands/BRD_20212342,BRD_20212342,chick by chick(칙바이칙),(주)에프엔어니스티,외식,치킨,2023,129850,25300,3300,5000,96250,0,0,3,3,0,0,0,0,15,36000,40000,38000,20220714,1년 10개월,47,29,97,114849,59899
https://jshj.net/brands/%EC%8B%A0%EC%98%88%EC%9B%90%EB%8B%AD%EA%B0%95%EC%A0%95-BRD_20210185,https://api.jshj.net/api/brands/BRD_20210185,BRD_20210185,신예원닭강정,예원푸드,외식,치킨,2023,36372,5500,3300,1000,26572,88087,5633,11,0,0,2,0,18.18,10,15000,17000,16000,20210210,3년 3개월,48,,24,114849,59899
https://jshj.net/brands/%EB%9A%9D%EB%B0%A9%EB%8B%AD%EA%B5%AC%EC%9D%B4-BRD_20210238,https://api.jshj.net/api/brands/BRD_20210238,BRD_20210238,뚝방닭구이,(주)스탠드업에프앤비,외식,치킨,2024,114100,11000,5500,3000,94600,390341,9936,19,15,5,0,0,26.32,,,,,20221031,2년 5개월,48,20,95,114849,59899
https://jshj.net/brands/%ED%94%BC%EC%B9%98%ED%83%80%EC%9E%84-BRD_20190704,https://api.jshj.net/api/brands/BRD_20190704,BRD_20190704,피치타임,(주)엘에이치지,외식,치킨,2023,29551,11000,3300,5000,10251,0,0,3,2,1,0,0,33.33,15,2000,2300,2150,20190716,4년 10개월,48,50,12,114849,59899
https://jshj.net/brands/%EC%98%AC%EB%A7%88%EC%9D%B4%ED%8B%B0%ED%82%A4%EC%B9%9C-BRD_20211311,https://api.jshj.net/api/brands/BRD_20211311,BRD_20211311,올마이티키친,올마이티키친㈜,외식,치킨,2023,44890,5500,3300,1000,35090,28472,2033,6,0,0,3,0,50,5,7800,8700,8250,20200715,3년 10개월,48,85,40,114849,59899
https://jshj.net/brands/%ED%86%B5%EB%8B%AD%EC%97%B0%EA%B5%AC%EC%86%8C-BRD_20241567,https://api.jshj.net/api/brands/BRD_20241567,BRD_20241567,통닭연구소,(주)에스엔푸드,외식,치킨,2024,52215,3300,3300,2000,43615,247647,11044,15,4,0,0,0,0,15,28000,31000,29500,20210102,4년 2개월,48,11,56,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8%ED%8C%8C%EB%A8%B8%EC%8A%A4-BRD_20201175,https://api.jshj.net/api/brands/BRD_20201175,BRD_20201175,치킨파머스,금화식품(주),외식,치킨,2023,59320,3300,2200,3000,50820,360391,17401,4,1,0,0,0,0,20,35000,39000,37000,20200410,4년 1개월,48,18,67,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8%ED%9E%88%EC%96%B4%EB%A1%9C-BRD_20120100268,https://api.jshj.net/api/brands/BRD_20120100268,BRD_20120100268,치킨히어로,(주)티오엘드림,외식,치킨,2024,52200,3300,1650,500,46750,109661,5422,15,0,0,1,0,6.67,,,,,20111020,13년 5개월,48,77,56,114849,59899
https://jshj.net/brands/%ED%8A%80%EA%B9%80%EC%9E%A5%EC%9D%B8-BRD_20214524,https://api.jshj.net/api/brands/BRD_20214524,BRD_20214524,튀김장인,(주)호현에프앤비,외식,치킨,2024,56150,5500,2200,2000,46450,0,0,0,0,0,0,0,,10,20000,23000,21500,None,0년 0개월,48,10,61,114849,59899
https://jshj.net/brands/%EC%B9%A0%EC%B9%A0%EC%BC%84%ED%84%B0%ED%82%A4-BRD_20120300101,https://api.jshj.net/api/brands/BRD_20120300101,BRD_20120300101,칠칠켄터키,(주)텐퍼센트커피,외식,치킨,,,,,,,,,,,,,,,30,47000,52000,49500,20120627,,48,10,85,114849,59899
https://jshj.net/brands/%EC%B9%98%EC%9A%94%EB%82%A8%EC%B9%98%ED%82%A8-BRD_20180420,https://api.jshj.net/api/brands/BRD_20180420,BRD_20180420,치요남치킨,(주)한송에프에스,외식,치킨,2023,33000,3300,2200,0,27500,159174,9473,19,2,8,31,1,205.26,,,,,20180220,6년 3개월,48,41,17,114849,59899
https://jshj.net/brands/%EB%8B%AD%EA%B0%80%EB%8C%80%ED%91%9C-BRD_20211144,https://api.jshj.net/api/brands/BRD_20211144,BRD_20211144,닭가대표,(주)비엠에프앤비,외식,치킨,2024,50700,5500,3300,2000,39900,228944,19372,10,5,0,4,0,40,20,41000,46000,43500,20210302,4년 0개월,48,9,52,114849,59899
https://jshj.net/brands/OneTwo%EA%B9%BB%EC%9E%8E%EB%91%90%EB%A7%88%EB%A6%AC%EC%B9%98%ED%82%A8-BRD_20190063,https://api.jshj.net/api/brands/BRD_20190063,BRD_20190063,One&Two깻잎두마리치킨,흥성에프디,외식,치킨,2023,29270,3300,1100,1000,23870,52264,3560,24,1,10,0,0,41.67,15,5200,5800,5500,20190121,5년 4개월,51,58,11,114849,59899
https://jshj.net/brands/%ED%81%B0%EC%86%901%EC%B9%98%ED%82%A82%ED%94%BC%EC%9E%90-BRD_20214093,https://api.jshj.net/api/brands/BRD_20214093,BRD_20214093,큰손1치킨2피자,(주)큰손에프씨,외식,치킨,2023,65600,5500,5500,0,54600,258014,14334,9,8,0,0,0,0,12,18000,21000,19500,20211105,2년 6개월,51,44,71,114849,59899
https://jshj.net/brands/%EA%B5%AD%EB%AF%BC%EB%A7%88%EB%8A%98%EC%B9%98%ED%82%A8-BRD_20190675,https://api.jshj.net/api/brands/BRD_20190675,BRD_20190675,국민마늘치킨,국민마늘치킨본부,외식,치킨,2023,41150,2200,3300,1000,34650,336591,23140,14,11,3,2,0,35.71,15,18000,21000,19500,20190601,4년 11개월,51,23,33,114849,59899
https://jshj.net/brands/%EB%8D%94%EC%8D%AC%EC%B9%98%ED%82%A8-BRD_20151196,https://api.jshj.net/api/brands/BRD_20151196,BRD_20151196,더썬치킨,지오디,외식,치킨,2023,45665,3300,2200,0,40165,106673,4414,12,1,0,0,0,0,20,27000,30000,28500,20151123,8년 6개월,51,47,41,114849,59899
https://jshj.net/brands/%EA%B9%80%EC%82%BF%EA%B0%93%ED%86%B5%EB%8B%AD-BRD_20200217,https://api.jshj.net/api/brands/BRD_20200217,BRD_20200217,김삿갓통닭,(주)공감,외식,치킨,2023,54700,5500,2200,3000,44000,277605,18051,13,0,3,0,0,23.08,15,25000,28000,26500,20180930,5년 8개월,51,27,58,114849,59899
https://jshj.net/brands/87%EB%8B%AD%EA%B0%95%EC%A0%95-BRD_20150769,https://api.jshj.net/api/brands/BRD_20150769,BRD_20150769,87닭강정,팔칠(87')닭강정,외식,치킨,2023,38500,5500,2200,0,30800,0,0,0,0,0,0,0,,,,,,20160125,8년 4개월,51,66,27,114849,59899
https://jshj.net/brands/%EB%A7%9B%EC%9E%88%EA%B2%8C%EB%A7%A4%EC%9A%B4(%EB%B9%A8%EC%84%9D%EA%B5%AC)%EB%B9%A8%EA%B0%84%EC%84%9D%EC%87%A0%EA%B5%AC%EC%9D%B4-BRD_20150476,https://api.jshj.net/api/brands/BRD_20150476,BRD_20150476,맛있게매운(빨석구)빨간석쇠구이,장인푸드,외식,치킨,2024,46450,7700,0,3000,35750,0,0,0,0,0,0,0,,,,,,20150414,9년 11개월,51,40,44,114849,59899
https://jshj.net/brands/%EC%8C%80%EC%8C%80%EB%A7%9E%EC%9D%80%EB%8B%AD-BRD_20140884,https://api.jshj.net/api/brands/BRD_20140884,BRD_20140884,쌀쌀맞은닭,알곡푸드(주),외식,치킨,2024,85840,0,0,2000,83840,210094,7017,11,1,0,4,3,36.36,,,,,20140902,10년 6개월,51,40,86,114849,59899
https://jshj.net/brands/%EB%B6%80%EB%9A%9C%EB%A7%89%EC%B9%98%ED%82%A8-BRD_20130100296,https://api.jshj.net/api/brands/BRD_20130100296,BRD_20130100296,부뚜막치킨,(주)케이더블유프랜차이즈,외식,치킨,2023,12450,5500,2200,2000,2750,85434,5584,10,0,0,2,1,20,0,0,0,0,20121026,11년 7개월,51,53,1,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8%ED%90%81-BRD_20080500030,https://api.jshj.net/api/brands/BRD_20080500030,BRD_20080500030,치킨퐁,(주)비어프랜드,외식,치킨,2023,103462,3300,2200,1000,96962,174498,5373,12,0,0,1,0,8.33,30,50000,55000,52500,20080702,15년 10개월,51,54,92,114849,59899
https://jshj.net/brands/%EA%B5%BD%EB%8A%94%EC%B9%98%ED%82%A8-BRD_20080200128,https://api.jshj.net/api/brands/BRD_20080200128,BRD_20080200128,굽는치킨,계산씨케이,외식,치킨,2023,14520,0,0,0,14520,52940,4436,13,0,0,0,0,0,,,,,20061101,17년 6개월,51,88,2,114849,59899
https://jshj.net/brands/%EB%B9%84%EB%B9%84%EB%8B%AD%EA%B0%95%EC%A0%95-BRD_20241740,https://api.jshj.net/api/brands/BRD_20241740,BRD_20241740,비비닭강정,비비 닭강정,외식,치킨,,,,,,,,,,,,,,,10,20000,23000,21500,20200401,,51,32,40,114849,59899
https://jshj.net/brands/%EC%98%A4%EB%8A%98%EB%8B%AD%EA%B0%95%EC%A0%95-BRD_20201639,https://api.jshj.net/api/brands/BRD_20201639,BRD_20201639,오늘닭강정,(주)로희,외식,치킨,2023,29700,3300,2200,0,24200,205481,20211,7,1,0,0,0,0,10,10000,12000,11000,20201228,3년 5개월,51,44,12,114849,59899
